Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 5_Frequency [Hz]	Absorption Coefficient on Cavity	
5,671875E+2	5,164522E-1	5,671875E+2	5,707074E-1	5,671875E+2	5,740145E-1	5,671875E+2	5,144721E-1	5,671875E+2	4,473348E-1
5,687500E+2	5,167030E-1	5,687500E+2	5,668406E-1	5,687500E+2	5,805624E-1	5,687500E+2	5,198063E-1	5,687500E+2	4,407886E-1
5,703125E+2	5,289742E-1	5,703125E+2	5,664908E-1	5,703125E+2	5,820745E-1	5,703125E+2	5,119480E-1	5,703125E+2	4,329937E-1
5,718750E+2	5,343778E-1	5,718750E+2	5,628672E-1	5,718750E+2	5,820006E-1	5,718750E+2	5,054140E-1	5,718750E+2	4,359900E-1
5,734375E+2	5,100957E-1	5,734375E+2	5,569236E-1	5,734375E+2	5,731149E-1	5,734375E+2	5,053048E-1	5,734375E+2	4,477527E-1
5,750000E+2	5,142240E-1	5,750000E+2	5,547569E-1	5,750000E+2	5,664292E-1	5,750000E+2	5,006882E-1	5,750000E+2	4,429321E-1
5,765625E+2	5,074357E-1	5,765625E+2	5,467417E-1	5,765625E+2	5,728262E-1	5,765625E+2	4,936707E-1	5,765625E+2	4,398331E-1
5,781250E+2	5,022941E-1	5,781250E+2	5,457677E-1	5,781250E+2	5,697398E-1	5,781250E+2	5,025882E-1	5,781250E+2	4,361070E-1
5,796875E+2	4,827306E-1	5,796875E+2	5,356081E-1	5,796875E+2	5,666720E-1	5,796875E+2	5,001284E-1	5,796875E+2	4,321624E-1
5,812500E+2	4,865538E-1	5,812500E+2	5,348976E-1	5,812500E+2	5,583855E-1	5,812500E+2	4,985841E-1	5,812500E+2	4,290414E-1
5,828125E+2	4,784552E-1	5,828125E+2	5,282524E-1	5,828125E+2	5,556968E-1	5,828125E+2	4,953103E-1	5,828125E+2	4,266917E-1
5,843750E+2	4,596128E-1	5,843750E+2	5,316779E-1	5,843750E+2	5,586097E-1	5,843750E+2	4,945445E-1	5,843750E+2	4,334154E-1
5,859375E+2	4,719367E-1	5,859375E+2	5,305632E-1	5,859375E+2	5,481777E-1	5,859375E+2	4,967761E-1	5,859375E+2	4,297890E-1
5,875000E+2	4,743324E-1	5,875000E+2	5,236113E-1	5,875000E+2	5,533182E-1	5,875000E+2	4,965731E-1	5,875000E+2	4,273949E-1
5,890625E+2	4,823945E-1	5,890625E+2	5,225788E-1	5,890625E+2	5,530861E-1	5,890625E+2	4,970142E-1	5,890625E+2	4,396585E-1
5,906250E+2	4,686523E-1	5,906250E+2	5,182751E-1	5,906250E+2	5,520648E-1	5,906250E+2	4,968600E-1	5,906250E+2	4,404770E-1
5,921875E+2	4,636434E-1	5,921875E+2	5,147675E-1	5,921875E+2	5,488612E-1	5,921875E+2	4,894746E-1	5,921875E+2	4,359306E-1
5,937500E+2	4,630281E-1	5,937500E+2	5,115373E-1	5,937500E+2	5,423392E-1	5,937500E+2	4,810439E-1	5,937500E+2	4,244783E-1
5,953125E+2	4,567426E-1	5,953125E+2	5,139266E-1	5,953125E+2	5,395309E-1	5,953125E+2	4,939005E-1	5,953125E+2	4,345647E-1
5,968750E+2	4,625260E-1	5,968750E+2	5,144541E-1	5,968750E+2	5,426459E-1	5,968750E+2	4,882950E-1	5,968750E+2	4,350440E-1
5,984375E+2	4,521497E-1	5,984375E+2	5,097706E-1	5,984375E+2	5,411033E-1	5,984375E+2	4,829580E-1	5,984375E+2	4,352975E-1
6,000000E+2	4,429713E-1	6,000000E+2	4,966691E-1	6,000000E+2	5,339203E-1	6,000000E+2	4,899758E-1	6,000000E+2	4,268175E-1
6,015625E+2	4,379622E-1	6,015625E+2	4,888414E-1	6,015625E+2	5,273335E-1	6,015625E+2	4,789608E-1	6,015625E+2	4,227149E-1
6,031250E+2	4,440273E-1	6,031250E+2	4,852681E-1	6,031250E+2	5,274838E-1	6,031250E+2	4,832131E-1	6,031250E+2	4,231277E-1
6,046875E+2	4,396122E-1	6,046875E+2	4,833977E-1	6,046875E+2	5,278055E-1	6,046875E+2	4,804699E-1	6,046875E+2	4,198781E-1
6,062500E+2	4,373112E-1	6,062500E+2	4,816434E-1	6,062500E+2	5,261130E-1	6,062500E+2	4,809964E-1	6,062500E+2	4,216882E-1
6,078125E+2	4,313552E-1	6,078125E+2	4,806615E-1	6,078125E+2	5,274202E-1	6,078125E+2	4,810606E-1	6,078125E+2	4,244978E-1
6,093750E+2	4,223168E-1	6,093750E+2	4,744764E-1	6,093750E+2	5,248461E-1	6,093750E+2	4,745534E-1	6,093750E+2	4,207605E-1
6,109375E+2	4,179377E-1	6,109375E+2	4,705713E-1	6,109375E+2	5,186889E-1	6,109375E+2	4,731519E-1	6,109375E+2	4,206017E-1
6,125000E+2	4,196024E-1	6,125000E+2	4,770686E-1	6,125000E+2	5,222745E-1	6,125000E+2	4,801348E-1	6,125000E+2	4,219347E-1
6,140625E+2	4,213914E-1	6,140625E+2	4,718983E-1	6,140625E+2	5,234256E-1	6,140625E+2	4,774089E-1	6,140625E+2	4,185177E-1
6,156250E+2	4,159239E-1	6,156250E+2	4,670575E-1	6,156250E+2	5,192353E-1	6,156250E+2	4,745191E-1	6,156250E+2	4,155834E-1
6,171875E+2	4,149853E-1	6,171875E+2	4,648871E-1	6,171875E+2	5,143392E-1	6,171875E+2	4,750802E-1	6,171875E+2	4,184723E-1
6,187500E+2	4,109269E-1	6,187500E+2	4,557468E-1	6,187500E+2	5,154905E-1	6,187500E+2	4,757137E-1	6,187500E+2	4,179007E-1
6,203125E+2	4,092297E-1	6,203125E+2	4,503490E-1	6,203125E+2	5,121565E-1	6,203125E+2	4,686761E-1	6,203125E+2	4,166492E-1
6,218750E+2	4,052951E-1	6,218750E+2	4,508058E-1	6,218750E+2	5,142582E-1	6,218750E+2	4,721311E-1	6,218750E+2	4,155135E-1
6,234375E+2	3,993881E-1	6,234375E+2	4,489595E-1	6,234375E+2	5,095341E-1	6,234375E+2	4,686873E-1	6,234375E+2	4,160758E-1
6,250000E+2	4,008236E-1	6,250000E+2	4,502821E-1	6,250000E+2	5,055750E-1	6,250000E+2	4,648102E-1	6,250000E+2	4,089427E-1
6,265625E+2	3,985637E-1	6,265625E+2	4,497662E-1	6,265625E+2	4,991689E-1	6,265625E+2	4,628671E-1	6,265625E+2	4,152862E-1
6,281250E+2	3,902442E-1	6,281250E+2	4,409391E-1	6,281250E+2	4,989414E-1	6,281250E+2	4,652956E-1	6,281250E+2	4,133219E-1
6,296875E+2	3,904768E-1	6,296875E+2	4,334483E-1	6,296875E+2	5,011618E-1	6,296875E+2	4,650533E-1	6,296875E+2	4,148037E-1
6,312500E+2	3,886390E-1	6,312500E+2	4,344346E-1	6,312500E+2	4,978355E-1	6,312500E+2	4,591603E-1	6,312500E+2	4,235235E-1
6,328125E+2	3,882727E-1	6,328125E+2	4,389115E-1	6,328125E+2	4,962619E-1	6,328125E+2	4,628709E-1	6,328125E+2	4,172100E-1
6,343750E+2	3,824504E-1	6,343750E+2	4,345975E-1	6,343750E+2	4,993156E-1	6,343750E+2	4,612440E-1	6,343750E+2	4,153662E-1
6,359375E+2	3,809026E-1	6,359375E+2	4,282103E-1	6,359375E+2	4,982825E-1	6,359375E+2	4,626011E-1	6,359375E+2	4,174423E-1
6,375000E+2	3,806322E-1	6,375000E+2	4,263528E-1	6,375000E+2	4,982701E-1	6,375000E+2	4,590054E-1	6,375000E+2	4,072550E-1
6,390625E+2	3,741836E-1	6,390625E+2	4,271118E-1	6,390625E+2	4,942499E-1	6,390625E+2	4,563098E-1	6,390625E+2	4,093581E-1
6,406250E+2	3,707015E-1	6,406250E+2	4,268434E-1	6,406250E+2	4,852499E-1	6,406250E+2	4,520727E-1	6,406250E+2	4,156581E-1
6,421875E+2	3,676320E-1	6,421875E+2	4,163403E-1	6,421875E+2	4,866721E-1	6,421875E+2	4,514386E-1	6,421875E+2	4,169212E-1
6,437500E+2	3,661227E-1	6,437500E+2	4,155558E-1	6,437500E+2	4,863984E-1	6,437500E+2	4,526255E-1	6,437500E+2	4,131721E-1
6,453125E+2	3,696434E-1	6,453125E+2	4,189962E-1	6,453125E+2	4,812156E-1	6,453125E+2	4,543242E-1	6,453125E+2	4,162444E-1
6,468750E+2	3,633015E-1	6,468750E+2	4,098527E-1	6,468750E+2	4,789786E-1	6,468750E+2	4,490190E-1	6,468750E+2	4,025925E-1
6,484375E+2	3,588421E-1	6,484375E+2	4,040067E-1	6,484375E+2	4,779971E-1	6,484375E+2	4,433904E-1	6,484375E+2	4,032701E-1
6,500000E+2	3,622761E-1	6,500000E+2	4,060562E-1	6,500000E+2	4,758559E-1	6,500000E+2	4,462992E-1	6,500000E+2	4,154253E-1
6,515625E+2	3,533744E-1	6,515625E+2	3,985679E-1	6,515625E+2	4,788383E-1	6,515625E+2	4,391253E-1	6,515625E+2	4,140828E-1
6,531250E+2	3,557845E-1	6,531250E+2	3,978100E-1	6,531250E+2	4,734745E-1	6,531250E+2	4,389578E-1	6,531250E+2	4,095857E-1
6,546875E+2	3,533401E-1	6,546875E+2	4,027714E-1	6,546875E+2	4,654150E-1	6,546875E+2	4,426995E-1	6,546875E+2	4,050711E-1
6,562500E+2	3,494627E-1	6,562500E+2	3,980687E-1	6,562500E+2	4,638769E-1	6,562500E+2	4,432573E-1	6,562500E+2	4,065972E-1
6,578125E+2	3,487927E-1	6,578125E+2	3,914868E-1	6,578125E+2	4,600081E-1	6,578125E+2	4,385705E-1	6,578125E+2	4,013524E-1
6,593750E+2	3,460207E-1	6,593750E+2	3,896726E-1	6,593750E+2	4,556418E-1	6,593750E+2	4,384462E-1	6,593750E+2	4,014904E-1
6,609375E+2	3,461136E-1	6,609375E+2	3,854058E-1	6,609375E+2	4,579338E-1	6,609375E+2	4,456523E-1	6,609375E+2	4,042057E-1
6,625000E+2	3,458994E-1	6,625000E+2	3,887731E-1	6,625000E+2	4,584729E-1	6,625000E+2	4,346502E-1	6,625000E+2	4,042796E-1
6,640625E+2	3,388509E-1	6,640625E+2	3,836698E-1	6,640625E+2	4,550770E-1	6,640625E+2	4,285683E-1	6,640625E+2	4,038337E-1
6,656250E+2	3,329643E-1	6,656250E+2	3,859329E-1	6,656250E+2	4,478972E-1	6,656250E+2	4,281337E-1	6,656250E+2	4,053009E-1
6,671875E+2	3,410955E-1	6,671875E+2	3,814198E-1	6,671875E+2	4,560527E-1	6,671875E+2	4,298141E-1	6,671875E+2	4,012866E-1
6,687500E+2	3,400966E-1	6,687500E+2	3,856356E-1	6,687500E+2	4,564786E-1	6,687500E+2	4,248619E-1	6,687500E+2	4,098262E-1
6,703125E+2	3,420648E-1	6,703125E+2	3,838369E-1	6,703125E+2	4,523188E-1	6,703125E+2	4,221597E-1	6,703125E+2	4,053531E-1
6,718750E+2	3,385948E-1	6,718750E+2	3,849347E-1	6,718750E+2	4,495290E-1	6,718750E+2	4,369255E-1	6,718750E+2	4,000522E-1
6,734375E+2	3,330260E-1	6,734375E+2	3,712734E-1	6,734375E+2	4,585221E-1	6,734375E+2	4,253523E-1	6,734375E+2	4,055251E-1
6,750000E+2	3,279347E-1	6,750000E+2	3,682021E-1	6,750000E+2	4,541372E-1	6,750000E+2	4,200205E-1	6,750000E+2	3,986982E-1
6,765625E+2	3,322003E-1	6,765625E+2	3,681000E-1	6,765625E+2	4,462421E-1	6,765625E+2	4,314340E-1	6,765625E+2	3,885799E-1
6,781250E+2	3,258528E-1	6,781250E+2	3,662223E-1	6,781250E+2	4,504986E-1	6,781250E+2	4,283419E-1	6,781250E+2	3,972582E-1
6,796875E+2	3,238757E-1	6,796875E+2	3,662444E-1	6,796875E+2	4,454788E-1	6,796875E+2	4,220099E-1	6,796875E+2	4,012979E-1
6,812500E+2	3,192600E-1	6,812500E+2	3,629092E-1	6,812500E+2	4,429182E-1	6,812500E+2	4,249407E-1	6,812500E+2	3,908920E-1
6,828125E+2	3,197819E-1	6,828125E+2	3,603327E-1	6,828125E+2	4,401042E-1	6,828125E+2	4,256869E-1	6,828125E+2	3,932010E-1
6,843750E+2	3,205696E-1	6,843750E+2	3,599275E-1	6,843750E+2	4,311721E-1	6,843750E+2	4,135150E-1	6,843750E+2	3,969606E-1
6,859375E+2	3,143708E-1	6,859375E+2	3,590253E-1	6,859375E+2	4,262904E-1	6,859375E+2	4,175585E-1	6,859375E+2	3,948573E-1
6,875000E+2	3,056384E-1	6,875000E+2	3,546129E-1	6,875000E+2	4,227736E-1	6,875000E+2	4,292410E-1	6,875000E+2	3,964721E-1
6,890625E+2	3,214240E-1	6,890625E+2	3,580256E-1	6,890625E+2	4,187991E-1	6,890625E+2	4,187714E-1	6,890625E+2	3,949277E-1
6,906250E+2	3,122767E-1	6,906250E+2	3,536041E-1	6,906250E+2	4,104830E-1	6,906250E+2	4,056117E-1	6,906250E+2	3,943593E-1
6,921875E+2	3,102557E-1	6,921875E+2	3,487699E-1	6,921875E+2	4,125025E-1	6,921875E+2	4,174131E-1	6,921875E+2	3,904182E-1
6,937500E+2	3,192819E-1	6,937500E+2	3,482732E-1	6,937500E+2	4,161901E-1	6,937500E+2	4,190749E-1	6,937500E+2	3,899412E-1
6,953125E+2	3,146337E-1	6,953125E+2	3,417798E-1	6,953125E+2	4,199337E-1	6,953125E+2	4,149177E-1	6,953125E+2	3,801314E-1
6,968750E+2	3,013006E-1	6,968750E+2	3,377973E-1	6,968750E+2	4,141300E-1	6,968750E+2	3,970127E-1	6,968750E+2	3,965954E-1
6,984375E+2	3,045096E-1	6,984375E+2	3,416043E-1	6,984375E+2	4,143983E-1	6,984375E+2	3,958733E-1	6,984375E+2	3,878751E-1
7,000000E+2	2,954188E-1	7,000000E+2	3,381152E-1	7,000000E+2	4,275578E-1	7,000000E+2	3,998077E-1	7,000000E+2	3,723220E-1
7,015625E+2	2,979372E-1	7,015625E+2	3,350736E-1	7,015625E+2	4,117053E-1	7,015625E+2	3,958467E-1	7,015625E+2	3,882421E-1
7,031250E+2	2,982914E-1	7,031250E+2	3,331795E-1	7,031250E+2	4,178325E-1	7,031250E+2	4,184271E-1	7,031250E+2	3,927299E-1
7,046875E+2	2,973037E-1	7,046875E+2	3,321276E-1	7,046875E+2	4,175797E-1	7,046875E+2	4,235506E-1	7,046875E+2	3,828649E-1
7,062500E+2	2,858160E-1	7,062500E+2	3,218067E-1	7,062500E+2	4,065032E-1	7,062500E+2	4,145708E-1	7,062500E+2	3,653965E-1
7,078125E+2	3,054715E-1	7,078125E+2	3,223722E-1	7,078125E+2	4,000927E-1	7,078125E+2	4,055680E-1	7,078125E+2	3,704681E-1
7,093750E+2	3,062406E-1	7,093750E+2	3,256211E-1	7,093750E+2	4,052555E-1	7,093750E+2	4,180607E-1	7,093750E+2	3,740204E-1
7,109375E+2	2,886149E-1	7,109375E+2	3,271514E-1	7,109375E+2	4,030425E-1	7,109375E+2	4,062426E-1	7,109375E+2	3,705534E-1
7,125000E+2	2,753088E-1	7,125000E+2	3,265573E-1	7,125000E+2	4,052349E-1	7,125000E+2	4,011828E-1	7,125000E+2	3,772431E-1
7,140625E+2	2,704908E-1	7,140625E+2	3,293193E-1	7,140625E+2	4,146109E-1	7,140625E+2	4,121770E-1	7,140625E+2	3,770695E-1
7,156250E+2	2,766793E-1	7,156250E+2	3,260198E-1	7,156250E+2	4,137762E-1	7,156250E+2	3,927919E-1	7,156250E+2	3,691478E-1
7,171875E+2	2,930277E-1	7,171875E+2	3,307743E-1	7,171875E+2	4,017648E-1	7,171875E+2	3,861120E-1	7,171875E+2	3,822293E-1
7,187500E+2	2,773975E-1	7,187500E+2	3,218996E-1	7,187500E+2	3,982213E-1	7,187500E+2	3,854343E-1	7,187500E+2	3,805242E-1
7,203125E+2	2,692645E-1	7,203125E+2	3,202254E-1	7,203125E+2	3,984924E-1	7,203125E+2	3,976819E-1	7,203125E+2	3,890755E-1
7,218750E+2	2,696451E-1	7,218750E+2	3,163111E-1	7,218750E+2	3,970161E-1	7,218750E+2	3,929563E-1	7,218750E+2	3,911186E-1
7,234375E+2	2,834335E-1	7,234375E+2	3,234212E-1	7,234375E+2	3,903709E-1	7,234375E+2	3,912849E-1	7,234375E+2	3,789560E-1
7,250000E+2	2,778507E-1	7,250000E+2	3,254870E-1	7,250000E+2	3,924930E-1	7,250000E+2	3,836688E-1	7,250000E+2	3,879743E-1
7,265625E+2	2,766542E-1	7,265625E+2	3,172819E-1	7,265625E+2	3,831760E-1	7,265625E+2	3,890234E-1	7,265625E+2	3,802235E-1
7,281250E+2	2,690420E-1	7,281250E+2	3,086969E-1	7,281250E+2	3,850972E-1	7,281250E+2	3,969220E-1	7,281250E+2	3,877704E-1
7,296875E+2	2,780785E-1	7,296875E+2	3,106454E-1	7,296875E+2	3,739525E-1	7,296875E+2	3,829611E-1	7,296875E+2	3,908650E-1
7,312500E+2	2,861130E-1	7,312500E+2	3,117448E-1	7,312500E+2	3,734050E-1	7,312500E+2	3,804168E-1	7,312500E+2	3,744180E-1
7,328125E+2	2,894306E-1	7,328125E+2	3,136845E-1	7,328125E+2	3,847432E-1	7,328125E+2	3,834133E-1	7,328125E+2	3,758305E-1
7,343750E+2	2,838548E-1	7,343750E+2	3,069586E-1	7,343750E+2	3,921012E-1	7,343750E+2	3,916406E-1	7,343750E+2	3,713342E-1
7,359375E+2	3,033283E-1	7,359375E+2	3,093800E-1	7,359375E+2	3,906576E-1	7,359375E+2	3,856470E-1	7,359375E+2	3,722219E-1
7,375000E+2	2,967382E-1	7,375000E+2	3,062780E-1	7,375000E+2	3,757052E-1	7,375000E+2	3,793166E-1	7,375000E+2	3,728821E-1
7,390625E+2	2,867498E-1	7,390625E+2	3,135474E-1	7,390625E+2	3,670812E-1	7,390625E+2	3,778126E-1	7,390625E+2	3,527217E-1
7,406250E+2	2,842390E-1	7,406250E+2	3,101639E-1	7,406250E+2	3,869104E-1	7,406250E+2	3,817743E-1	7,406250E+2	3,576003E-1
7,421875E+2	2,747766E-1	7,421875E+2	3,135565E-1	7,421875E+2	3,901368E-1	7,421875E+2	3,783438E-1	7,421875E+2	3,588714E-1
7,437500E+2	2,706838E-1	7,437500E+2	3,055145E-1	7,437500E+2	3,876009E-1	7,437500E+2	3,718889E-1	7,437500E+2	3,605507E-1
7,453125E+2	2,593925E-1	7,453125E+2	2,960465E-1	7,453125E+2	3,694714E-1	7,453125E+2	3,689961E-1	7,453125E+2	3,541561E-1
7,468750E+2	2,703025E-1	7,468750E+2	3,030622E-1	7,468750E+2	3,667502E-1	7,468750E+2	3,756447E-1	7,468750E+2	3,568942E-1
7,484375E+2	2,779155E-1	7,484375E+2	2,956180E-1	7,484375E+2	3,699766E-1	7,484375E+2	3,700252E-1	7,484375E+2	3,609878E-1
7,500000E+2	2,618843E-1	7,500000E+2	2,916449E-1	7,500000E+2	3,668771E-1	7,500000E+2	3,674319E-1	7,500000E+2	3,461374E-1
7,515625E+2	2,778465E-1	7,515625E+2	2,939910E-1	7,515625E+2	3,652792E-1	7,515625E+2	3,746136E-1	7,515625E+2	3,524382E-1
7,531250E+2	2,646037E-1	7,531250E+2	2,867908E-1	7,531250E+2	3,700313E-1	7,531250E+2	3,785872E-1	7,531250E+2	3,587445E-1
7,546875E+2	2,571500E-1	7,546875E+2	2,922336E-1	7,546875E+2	3,665065E-1	7,546875E+2	3,741391E-1	7,546875E+2	3,636429E-1
7,562500E+2	2,733110E-1	7,562500E+2	2,935137E-1	7,562500E+2	3,582606E-1	7,562500E+2	3,705907E-1	7,562500E+2	3,642872E-1
7,578125E+2	2,660006E-1	7,578125E+2	2,929603E-1	7,578125E+2	3,563140E-1	7,578125E+2	3,731310E-1	7,578125E+2	3,575919E-1
7,593750E+2	2,773400E-1	7,593750E+2	2,870619E-1	7,593750E+2	3,522506E-1	7,593750E+2	3,761636E-1	7,593750E+2	3,633244E-1
7,609375E+2	2,829545E-1	7,609375E+2	2,859975E-1	7,609375E+2	3,612012E-1	7,609375E+2	3,552500E-1	7,609375E+2	3,485522E-1
7,625000E+2	2,874322E-1	7,625000E+2	2,979130E-1	7,625000E+2	3,657509E-1	7,625000E+2	3,665207E-1	7,625000E+2	3,619688E-1
7,640625E+2	2,735642E-1	7,640625E+2	2,913987E-1	7,640625E+2	3,559716E-1	7,640625E+2	3,693264E-1	7,640625E+2	3,494421E-1
7,656250E+2	2,590693E-1	7,656250E+2	2,862296E-1	7,656250E+2	3,496147E-1	7,656250E+2	3,593411E-1	7,656250E+2	3,466501E-1
7,671875E+2	2,645359E-1	7,671875E+2	2,940922E-1	7,671875E+2	3,595884E-1	7,671875E+2	3,667563E-1	7,671875E+2	3,600216E-1
7,687500E+2	2,619474E-1	7,687500E+2	2,947418E-1	7,687500E+2	3,697181E-1	7,687500E+2	3,775575E-1	7,687500E+2	3,589541E-1
7,703125E+2	2,513624E-1	7,703125E+2	2,885848E-1	7,703125E+2	3,615544E-1	7,703125E+2	3,602538E-1	7,703125E+2	3,561419E-1
7,718750E+2	2,470004E-1	7,718750E+2	2,741257E-1	7,718750E+2	3,521020E-1	7,718750E+2	3,464374E-1	7,718750E+2	3,479786E-1
7,734375E+2	2,449446E-1	7,734375E+2	2,772349E-1	7,734375E+2	3,599175E-1	7,734375E+2	3,578267E-1	7,734375E+2	3,469197E-1
7,750000E+2	2,408998E-1	7,750000E+2	2,798830E-1	7,750000E+2	3,489058E-1	7,750000E+2	3,641084E-1	7,750000E+2	3,572473E-1
7,765625E+2	2,565065E-1	7,765625E+2	2,795524E-1	7,765625E+2	3,552801E-1	7,765625E+2	3,575726E-1	7,765625E+2	3,546717E-1
7,781250E+2	2,746396E-1	7,781250E+2	2,972296E-1	7,781250E+2	3,727078E-1	7,781250E+2	3,675788E-1	7,781250E+2	3,712855E-1
7,796875E+2	2,712608E-1	7,796875E+2	2,958040E-1	7,796875E+2	3,632754E-1	7,796875E+2	3,625998E-1	7,796875E+2	3,609804E-1
7,812500E+2	2,627924E-1	7,812500E+2	2,895284E-1	7,812500E+2	3,574923E-1	7,812500E+2	3,572240E-1	7,812500E+2	3,573236E-1
7,828125E+2	2,594987E-1	7,828125E+2	2,817942E-1	7,828125E+2	3,567470E-1	7,828125E+2	3,598958E-1	7,828125E+2	3,532123E-1
7,843750E+2	2,775021E-1	7,843750E+2	2,844165E-1	7,843750E+2	3,563969E-1	7,843750E+2	3,651313E-1	7,843750E+2	3,564620E-1
7,859375E+2	2,623883E-1	7,859375E+2	2,871138E-1	7,859375E+2	3,601816E-1	7,859375E+2	3,625742E-1	7,859375E+2	3,584194E-1
7,875000E+2	2,517776E-1	7,875000E+2	2,828223E-1	7,875000E+2	3,522098E-1	7,875000E+2	3,621790E-1	7,875000E+2	3,618409E-1
7,890625E+2	2,616411E-1	7,890625E+2	2,884993E-1	7,890625E+2	3,541793E-1	7,890625E+2	3,527654E-1	7,890625E+2	3,644745E-1
7,906250E+2	2,587473E-1	7,906250E+2	2,905425E-1	7,906250E+2	3,558782E-1	7,906250E+2	3,589092E-1	7,906250E+2	3,571808E-1
7,921875E+2	2,700877E-1	7,921875E+2	2,909512E-1	7,921875E+2	3,622979E-1	7,921875E+2	3,539125E-1	7,921875E+2	3,606135E-1
7,937500E+2	2,623108E-1	7,937500E+2	2,715420E-1	7,937500E+2	3,462560E-1	7,937500E+2	3,451223E-1	7,937500E+2	3,497871E-1
7,953125E+2	2,495475E-1	7,953125E+2	2,599746E-1	7,953125E+2	3,289869E-1	7,953125E+2	3,397796E-1	7,953125E+2	3,339757E-1
7,968750E+2	2,564302E-1	7,968750E+2	2,697137E-1	7,968750E+2	3,390430E-1	7,968750E+2	3,505021E-1	7,968750E+2	3,355012E-1
7,984375E+2	2,699209E-1	7,984375E+2	2,808625E-1	7,984375E+2	3,525245E-1	7,984375E+2	3,576116E-1	7,984375E+2	3,513738E-1
8,000000E+2	2,530316E-1	8,000000E+2	2,794030E-1	8,000000E+2	3,464871E-1	8,000000E+2	3,509045E-1	8,000000E+2	3,520098E-1
8,015625E+2	2,346839E-1	8,015625E+2	2,611135E-1	8,015625E+2	3,328791E-1	8,015625E+2	3,426134E-1	8,015625E+2	3,422410E-1
8,031250E+2	2,443940E-1	8,031250E+2	2,648069E-1	8,031250E+2	3,349695E-1	8,031250E+2	3,477636E-1	8,031250E+2	3,413612E-1
8,046875E+2	2,424245E-1	8,046875E+2	2,718738E-1	8,046875E+2	3,312474E-1	8,046875E+2	3,455737E-1	8,046875E+2	3,374185E-1
8,062500E+2	2,499366E-1	8,062500E+2	2,746311E-1	8,062500E+2	3,382695E-1	8,062500E+2	3,488020E-1	8,062500E+2	3,501101E-1
8,078125E+2	2,433137E-1	8,078125E+2	2,642172E-1	8,078125E+2	3,283291E-1	8,078125E+2	3,475378E-1	8,078125E+2	3,465873E-1
8,093750E+2	2,378224E-1	8,093750E+2	2,596350E-1	8,093750E+2	3,238771E-1	8,093750E+2	3,414383E-1	8,093750E+2	3,398691E-1
8,109375E+2	2,438983E-1	8,109375E+2	2,666318E-1	8,109375E+2	3,335327E-1	8,109375E+2	3,405558E-1	8,109375E+2	3,377267E-1
8,125000E+2	2,396214E-1	8,125000E+2	2,587720E-1	8,125000E+2	3,278030E-1	8,125000E+2	3,353333E-1	8,125000E+2	3,342648E-1
8,140625E+2	2,511409E-1	8,140625E+2	2,638253E-1	8,140625E+2	3,307098E-1	8,140625E+2	3,404888E-1	8,140625E+2	3,398194E-1
8,156250E+2	2,479680E-1	8,156250E+2	2,625668E-1	8,156250E+2	3,307435E-1	8,156250E+2	3,356568E-1	8,156250E+2	3,383319E-1
8,171875E+2	2,415544E-1	8,171875E+2	2,576778E-1	8,171875E+2	3,231496E-1	8,171875E+2	3,292086E-1	8,171875E+2	3,265359E-1
8,187500E+2	2,442061E-1	8,187500E+2	2,624835E-1	8,187500E+2	3,268359E-1	8,187500E+2	3,354235E-1	8,187500E+2	3,354911E-1
8,203125E+2	2,493133E-1	8,203125E+2	2,668204E-1	8,203125E+2	3,307842E-1	8,203125E+2	3,420036E-1	8,203125E+2	3,399059E-1
8,218750E+2	2,386503E-1	8,218750E+2	2,562033E-1	8,218750E+2	3,161053E-1	8,218750E+2	3,309277E-1	8,218750E+2	3,260917E-1
8,234375E+2	2,430923E-1	8,234375E+2	2,510437E-1	8,234375E+2	3,115517E-1	8,234375E+2	3,289096E-1	8,234375E+2	3,286268E-1
8,250000E+2	2,598353E-1	8,250000E+2	2,580588E-1	8,250000E+2	3,227051E-1	8,250000E+2	3,401871E-1	8,250000E+2	3,368612E-1
8,265625E+2	2,661291E-1	8,265625E+2	2,736808E-1	8,265625E+2	3,327261E-1	8,265625E+2	3,482396E-1	8,265625E+2	3,437739E-1
8,281250E+2	2,509640E-1	8,281250E+2	2,745535E-1	8,281250E+2	3,333985E-1	8,281250E+2	3,441661E-1	8,281250E+2	3,401766E-1
8,296875E+2	2,555734E-1	8,296875E+2	2,717318E-1	8,296875E+2	3,327167E-1	8,296875E+2	3,418661E-1	8,296875E+2	3,416718E-1
8,312500E+2	2,553402E-1	8,312500E+2	2,678229E-1	8,312500E+2	3,223117E-1	8,312500E+2	3,325532E-1	8,312500E+2	3,408954E-1
8,328125E+2	2,476475E-1	8,328125E+2	2,635606E-1	8,328125E+2	3,224305E-1	8,328125E+2	3,299908E-1	8,328125E+2	3,445451E-1
8,343750E+2	2,414063E-1	8,343750E+2	2,714617E-1	8,343750E+2	3,289263E-1	8,343750E+2	3,434050E-1	8,343750E+2	3,527937E-1
8,359375E+2	2,465052E-1	8,359375E+2	2,674213E-1	8,359375E+2	3,264652E-1	8,359375E+2	3,365849E-1	8,359375E+2	3,522551E-1
