Sample 1 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 1 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 2 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 3 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Real_Frequency [Hz]	Reflexion Coefficient on Cavity	Sample 4 - Imag_Frequency [Hz]	Reflexion Coefficient on Cavity	
4,562500E+2	-2,464506E-1	4,562500E+2	5,028569E-1	4,562500E+2	-2,360034E-1	4,562500E+2	5,046890E-1	4,562500E+2	-2,362383E-1	4,562500E+2	5,047437E-1	4,562500E+2	-2,248440E-1	4,562500E+2	4,916117E-1
4,578125E+2	-2,056702E-1	4,578125E+2	5,264695E-1	4,578125E+2	-2,058168E-1	4,578125E+2	5,284494E-1	4,578125E+2	-2,048263E-1	4,578125E+2	5,291973E-1	4,578125E+2	-1,946247E-1	4,578125E+2	5,102033E-1
4,593750E+2	-1,804067E-1	4,593750E+2	5,358735E-1	4,593750E+2	-1,736744E-1	4,593750E+2	5,448847E-1	4,593750E+2	-1,751597E-1	4,593750E+2	5,485820E-1	4,593750E+2	-1,672482E-1	4,593750E+2	5,318600E-1
4,609375E+2	-1,578192E-1	4,609375E+2	5,532154E-1	4,609375E+2	-1,534639E-1	4,609375E+2	5,580928E-1	4,609375E+2	-1,468276E-1	4,609375E+2	5,565161E-1	4,609375E+2	-1,433003E-1	4,609375E+2	5,404111E-1
4,625000E+2	-1,210121E-1	4,625000E+2	5,732929E-1	4,625000E+2	-1,278626E-1	4,625000E+2	5,735996E-1	4,625000E+2	-1,253242E-1	4,625000E+2	5,691200E-1	4,625000E+2	-1,141771E-1	4,625000E+2	5,528831E-1
4,640625E+2	-8,941248E-2	4,640625E+2	5,832989E-1	4,640625E+2	-9,353358E-2	4,640625E+2	5,889608E-1	4,640625E+2	-9,255927E-2	4,640625E+2	5,849552E-1	4,640625E+2	-8,758450E-2	4,640625E+2	5,646688E-1
4,656250E+2	-6,500131E-2	4,656250E+2	5,898951E-1	4,656250E+2	-5,987294E-2	4,656250E+2	5,987402E-1	4,656250E+2	-5,250074E-2	4,656250E+2	5,990463E-1	4,656250E+2	-5,454983E-2	4,656250E+2	5,722792E-1
4,671875E+2	-3,801961E-2	4,671875E+2	6,148748E-1	4,671875E+2	-3,171891E-2	4,671875E+2	6,089651E-1	4,671875E+2	-2,966546E-2	4,671875E+2	6,063844E-1	4,671875E+2	-2,724121E-2	4,671875E+2	5,841585E-1
4,687500E+2	-1,133086E-2	4,687500E+2	6,193210E-1	4,687500E+2	-6,574808E-3	4,687500E+2	6,127728E-1	4,687500E+2	-4,283197E-3	4,687500E+2	6,105978E-1	4,687500E+2	3,425478E-3	4,687500E+2	5,909847E-1
4,703125E+2	2,860179E-2	4,703125E+2	6,228505E-1	4,703125E+2	3,106475E-2	4,703125E+2	6,197417E-1	4,703125E+2	3,236843E-2	4,703125E+2	6,176088E-1	4,703125E+2	2,815217E-2	4,703125E+2	5,967315E-1
4,718750E+2	5,566590E-2	4,718750E+2	6,307972E-1	4,718750E+2	5,918708E-2	4,718750E+2	6,276592E-1	4,718750E+2	6,114955E-2	4,718750E+2	6,266241E-1	4,718750E+2	6,178863E-2	4,718750E+2	6,019058E-1
4,734375E+2	9,400070E-2	4,734375E+2	6,432156E-1	4,734375E+2	8,699492E-2	4,734375E+2	6,370171E-1	4,734375E+2	9,071823E-2	4,734375E+2	6,342536E-1	4,734375E+2	9,020414E-2	4,734375E+2	6,166671E-1
4,750000E+2	1,030365E-1	4,750000E+2	6,419464E-1	4,750000E+2	1,052497E-1	4,750000E+2	6,330206E-1	4,750000E+2	1,101050E-1	4,750000E+2	6,340950E-1	4,750000E+2	1,118203E-1	4,750000E+2	6,213364E-1
4,765625E+2	1,223281E-1	4,765625E+2	6,390443E-1	4,765625E+2	1,303694E-1	4,765625E+2	6,288393E-1	4,765625E+2	1,333615E-1	4,765625E+2	6,290463E-1	4,765625E+2	1,322206E-1	4,765625E+2	6,186496E-1
4,781250E+2	1,596753E-1	4,781250E+2	6,375774E-1	4,781250E+2	1,626121E-1	4,781250E+2	6,360145E-1	4,781250E+2	1,599047E-1	4,781250E+2	6,293014E-1	4,781250E+2	1,598364E-1	4,781250E+2	6,144778E-1
4,796875E+2	1,927909E-1	4,796875E+2	6,332624E-1	4,796875E+2	1,942502E-1	4,796875E+2	6,353114E-1	4,796875E+2	1,919665E-1	4,796875E+2	6,306307E-1	4,796875E+2	1,947774E-1	4,796875E+2	6,147071E-1
4,812500E+2	2,144337E-1	4,812500E+2	6,288334E-1	4,812500E+2	2,172438E-1	4,812500E+2	6,268766E-1	4,812500E+2	2,202827E-1	4,812500E+2	6,308613E-1	4,812500E+2	2,151700E-1	4,812500E+2	6,137906E-1
4,828125E+2	2,426441E-1	4,828125E+2	6,284274E-1	4,828125E+2	2,441297E-1	4,828125E+2	6,326819E-1	4,828125E+2	2,460282E-1	4,828125E+2	6,295743E-1	4,828125E+2	2,406488E-1	4,828125E+2	6,180167E-1
4,843750E+2	2,641480E-1	4,843750E+2	6,343848E-1	4,843750E+2	2,696828E-1	4,843750E+2	6,339439E-1	4,843750E+2	2,672382E-1	4,843750E+2	6,326681E-1	4,843750E+2	2,677720E-1	4,843750E+2	6,180011E-1
4,859375E+2	2,864827E-1	4,859375E+2	6,375010E-1	4,859375E+2	2,882168E-1	4,859375E+2	6,358485E-1	4,859375E+2	2,876265E-1	4,859375E+2	6,333507E-1	4,859375E+2	2,877847E-1	4,859375E+2	6,205577E-1
4,875000E+2	2,944031E-1	4,875000E+2	6,254382E-1	4,875000E+2	3,036390E-1	4,875000E+2	6,275658E-1	4,875000E+2	3,025229E-1	4,875000E+2	6,254578E-1	4,875000E+2	2,988106E-1	4,875000E+2	6,130797E-1
4,890625E+2	3,187827E-1	4,890625E+2	6,162605E-1	4,890625E+2	3,311153E-1	4,890625E+2	6,180019E-1	4,890625E+2	3,260348E-1	4,890625E+2	6,129147E-1	4,890625E+2	3,228953E-1	4,890625E+2	6,020231E-1
4,906250E+2	3,443677E-1	4,906250E+2	6,156262E-1	4,906250E+2	3,548210E-1	4,906250E+2	6,122854E-1	4,906250E+2	3,504760E-1	4,906250E+2	6,091116E-1	4,906250E+2	3,509184E-1	4,906250E+2	5,949923E-1
4,921875E+2	3,678490E-1	4,921875E+2	6,134551E-1	4,921875E+2	3,685039E-1	4,921875E+2	6,077570E-1	4,921875E+2	3,741193E-1	4,921875E+2	6,037408E-1	4,921875E+2	3,676730E-1	4,921875E+2	5,956878E-1
4,937500E+2	4,015387E-1	4,937500E+2	6,038336E-1	4,937500E+2	3,970237E-1	4,937500E+2	6,037921E-1	4,937500E+2	3,998181E-1	4,937500E+2	6,036491E-1	4,937500E+2	3,938702E-1	4,937500E+2	5,917755E-1
4,953125E+2	4,172323E-1	4,953125E+2	6,084510E-1	4,953125E+2	4,114353E-1	4,953125E+2	6,090523E-1	4,953125E+2	4,109807E-1	4,953125E+2	6,077479E-1	4,953125E+2	4,039076E-1	4,953125E+2	5,909606E-1
4,968750E+2	4,254818E-1	4,968750E+2	5,824227E-1	4,968750E+2	4,300966E-1	4,968750E+2	5,803907E-1	4,968750E+2	4,309901E-1	4,968750E+2	5,777231E-1	4,968750E+2	4,249774E-1	4,968750E+2	5,628111E-1
4,984375E+2	4,503971E-1	4,984375E+2	5,736422E-1	4,984375E+2	4,561473E-1	4,984375E+2	5,683666E-1	4,984375E+2	4,560937E-1	4,984375E+2	5,660868E-1	4,984375E+2	4,488291E-1	4,984375E+2	5,555251E-1
5,000000E+2	4,667464E-1	5,000000E+2	5,711337E-1	5,000000E+2	4,766688E-1	5,000000E+2	5,604977E-1	5,000000E+2	4,756155E-1	5,000000E+2	5,615916E-1	5,000000E+2	4,659650E-1	5,000000E+2	5,497341E-1
5,015625E+2	4,896758E-1	5,015625E+2	5,653166E-1	5,015625E+2	4,906344E-1	5,015625E+2	5,543279E-1	5,015625E+2	4,956524E-1	5,015625E+2	5,588669E-1	5,015625E+2	4,895028E-1	5,015625E+2	5,451670E-1
5,031250E+2	4,962020E-1	5,031250E+2	5,567197E-1	5,031250E+2	4,947398E-1	5,031250E+2	5,519345E-1	5,031250E+2	5,016706E-1	5,031250E+2	5,553806E-1	5,031250E+2	4,944937E-1	5,031250E+2	5,432314E-1
5,046875E+2	5,251053E-1	5,046875E+2	5,544038E-1	5,046875E+2	5,289415E-1	5,046875E+2	5,548188E-1	5,046875E+2	5,253431E-1	5,046875E+2	5,532225E-1	5,046875E+2	5,169258E-1	5,046875E+2	5,454571E-1
5,062500E+2	5,402772E-1	5,062500E+2	5,474453E-1	5,062500E+2	5,418492E-1	5,062500E+2	5,518842E-1	5,062500E+2	5,444776E-1	5,062500E+2	5,487056E-1	5,062500E+2	5,367661E-1	5,062500E+2	5,355507E-1
5,078125E+2	5,559004E-1	5,078125E+2	5,409399E-1	5,078125E+2	5,521010E-1	5,078125E+2	5,398925E-1	5,078125E+2	5,573798E-1	5,078125E+2	5,408483E-1	5,078125E+2	5,491398E-1	5,078125E+2	5,323521E-1
5,093750E+2	5,885776E-1	5,093750E+2	5,217395E-1	5,093750E+2	5,711530E-1	5,093750E+2	5,339805E-1	5,093750E+2	5,701482E-1	5,093750E+2	5,344722E-1	5,093750E+2	5,669055E-1	5,093750E+2	5,249593E-1
5,109375E+2	6,268432E-1	5,109375E+2	5,157828E-1	5,109375E+2	5,984917E-1	5,109375E+2	5,220861E-1	5,109375E+2	5,981411E-1	5,109375E+2	5,161438E-1	5,109375E+2	5,856365E-1	5,109375E+2	5,078336E-1
5,125000E+2	5,985872E-1	5,125000E+2	5,213600E-1	5,125000E+2	5,970175E-1	5,125000E+2	5,182974E-1	5,125000E+2	5,972715E-1	5,125000E+2	5,146098E-1	5,125000E+2	5,866324E-1	5,125000E+2	5,028088E-1
5,140625E+2	5,950255E-1	5,140625E+2	4,795578E-1	5,140625E+2	6,036369E-1	5,140625E+2	5,008844E-1	5,140625E+2	6,100707E-1	5,140625E+2	4,951828E-1	5,140625E+2	6,020644E-1	5,140625E+2	4,865495E-1
5,156250E+2	6,221367E-1	5,156250E+2	4,861927E-1	5,156250E+2	6,193397E-1	5,156250E+2	5,018211E-1	5,156250E+2	6,202798E-1	5,156250E+2	4,965771E-1	5,156250E+2	6,137078E-1	5,156250E+2	4,919316E-1
5,171875E+2	6,353131E-1	5,171875E+2	4,760186E-1	5,171875E+2	6,280526E-1	5,171875E+2	4,819302E-1	5,171875E+2	6,243590E-1	5,171875E+2	4,832599E-1	5,171875E+2	6,219657E-1	5,171875E+2	4,759556E-1
5,187500E+2	6,321487E-1	5,187500E+2	4,539257E-1	5,187500E+2	6,371753E-1	5,187500E+2	4,622123E-1	5,187500E+2	6,344554E-1	5,187500E+2	4,618362E-1	5,187500E+2	6,305833E-1	5,187500E+2	4,519061E-1
5,203125E+2	6,347016E-1	5,203125E+2	4,473375E-1	5,203125E+2	6,548243E-1	5,203125E+2	4,466678E-1	5,203125E+2	6,577255E-1	5,203125E+2	4,456412E-1	5,203125E+2	6,471103E-1	5,203125E+2	4,362848E-1
5,218750E+2	6,460886E-1	5,218750E+2	4,199795E-1	5,218750E+2	6,594480E-1	5,218750E+2	4,335998E-1	5,218750E+2	6,604702E-1	5,218750E+2	4,270935E-1	5,218750E+2	6,502178E-1	5,218750E+2	4,185418E-1
5,234375E+2	6,690693E-1	5,234375E+2	4,212688E-1	5,234375E+2	6,697431E-1	5,234375E+2	4,323869E-1	5,234375E+2	6,728957E-1	5,234375E+2	4,324833E-1	5,234375E+2	6,638338E-1	5,234375E+2	4,238601E-1
5,250000E+2	6,957078E-1	5,250000E+2	4,183323E-1	5,250000E+2	6,921690E-1	5,250000E+2	4,199077E-1	5,250000E+2	6,922601E-1	5,250000E+2	4,205887E-1	5,250000E+2	6,807502E-1	5,250000E+2	4,133363E-1
5,265625E+2	6,928973E-1	5,265625E+2	3,955197E-1	5,265625E+2	6,984421E-1	5,265625E+2	4,069351E-1	5,265625E+2	6,990395E-1	5,265625E+2	4,082375E-1	5,265625E+2	6,926045E-1	5,265625E+2	3,987640E-1
5,281250E+2	6,970329E-1	5,281250E+2	4,007918E-1	5,281250E+2	6,949665E-1	5,281250E+2	4,054241E-1	5,281250E+2	6,963152E-1	5,281250E+2	4,066879E-1	5,281250E+2	6,915862E-1	5,281250E+2	4,033244E-1
5,296875E+2	7,203907E-1	5,296875E+2	4,076934E-1	5,296875E+2	7,085471E-1	5,296875E+2	4,003227E-1	5,296875E+2	7,055963E-1	5,296875E+2	3,994967E-1	5,296875E+2	7,022538E-1	5,296875E+2	3,944104E-1
5,312500E+2	7,372547E-1	5,312500E+2	3,927167E-1	5,312500E+2	7,176924E-1	5,312500E+2	3,964792E-1	5,312500E+2	7,207208E-1	5,312500E+2	3,969646E-1	5,312500E+2	7,173796E-1	5,312500E+2	3,901876E-1
5,328125E+2	7,448521E-1	5,328125E+2	3,831419E-1	5,328125E+2	7,348355E-1	5,328125E+2	3,775672E-1	5,328125E+2	7,338474E-1	5,328125E+2	3,813726E-1	5,328125E+2	7,293196E-1	5,328125E+2	3,736511E-1
5,343750E+2	7,479407E-1	5,343750E+2	3,695145E-1	5,343750E+2	7,552428E-1	5,343750E+2	3,717309E-1	5,343750E+2	7,601081E-1	5,343750E+2	3,679079E-1	5,343750E+2	7,533340E-1	5,343750E+2	3,650680E-1
5,359375E+2	7,434598E-1	5,359375E+2	3,522628E-1	5,359375E+2	7,527400E-1	5,359375E+2	3,558021E-1	5,359375E+2	7,556613E-1	5,359375E+2	3,593775E-1	5,359375E+2	7,483701E-1	5,359375E+2	3,552058E-1
5,375000E+2	7,551654E-1	5,375000E+2	3,239446E-1	5,375000E+2	7,554610E-1	5,375000E+2	3,423934E-1	5,375000E+2	7,573214E-1	5,375000E+2	3,477921E-1	5,375000E+2	7,468089E-1	5,375000E+2	3,376684E-1
5,390625E+2	7,690651E-1	5,390625E+2	3,385828E-1	5,390625E+2	7,689055E-1	5,390625E+2	3,371720E-1	5,390625E+2	7,658385E-1	5,390625E+2	3,427714E-1	5,390625E+2	7,559739E-1	5,390625E+2	3,406650E-1
5,406250E+2	7,703537E-1	5,406250E+2	3,522919E-1	5,406250E+2	7,693923E-1	5,406250E+2	3,462680E-1	5,406250E+2	7,721988E-1	5,406250E+2	3,393621E-1	5,406250E+2	7,710591E-1	5,406250E+2	3,345364E-1
5,421875E+2	7,899441E-1	5,421875E+2	3,281010E-1	5,421875E+2	7,873148E-1	5,421875E+2	3,195018E-1	5,421875E+2	7,896704E-1	5,421875E+2	3,155211E-1	5,421875E+2	7,827230E-1	5,421875E+2	3,083201E-1
5,437500E+2	7,688494E-1	5,437500E+2	2,874406E-1	5,437500E+2	7,877055E-1	5,437500E+2	2,992007E-1	5,437500E+2	7,843601E-1	5,437500E+2	2,984280E-1	5,437500E+2	7,783356E-1	5,437500E+2	2,969798E-1
5,453125E+2	7,969509E-1	5,453125E+2	2,766672E-1	5,453125E+2	7,882849E-1	5,453125E+2	2,886061E-1	5,453125E+2	7,944124E-1	5,453125E+2	2,888340E-1	5,453125E+2	7,860235E-1	5,453125E+2	2,863493E-1
5,468750E+2	8,125221E-1	5,468750E+2	2,779266E-1	5,468750E+2	7,915022E-1	5,468750E+2	2,907351E-1	5,468750E+2	7,933737E-1	5,468750E+2	2,842932E-1	5,468750E+2	7,846069E-1	5,468750E+2	2,828225E-1
5,484375E+2	7,962716E-1	5,484375E+2	2,762974E-1	5,484375E+2	7,931480E-1	5,484375E+2	2,811122E-1	5,484375E+2	7,896494E-1	5,484375E+2	2,826193E-1	5,484375E+2	7,835989E-1	5,484375E+2	2,836717E-1
5,500000E+2	8,202161E-1	5,500000E+2	2,734724E-1	5,500000E+2	8,082123E-1	5,500000E+2	2,848187E-1	5,500000E+2	8,049134E-1	5,500000E+2	2,807347E-1	5,500000E+2	8,005188E-1	5,500000E+2	2,788789E-1
5,515625E+2	8,272869E-1	5,515625E+2	2,586677E-1	5,515625E+2	8,203675E-1	5,515625E+2	2,806611E-1	5,515625E+2	8,195138E-1	5,515625E+2	2,713031E-1	5,515625E+2	8,143340E-1	5,515625E+2	2,709070E-1
5,531250E+2	8,384402E-1	5,531250E+2	2,820110E-1	5,531250E+2	8,377462E-1	5,531250E+2	2,626077E-1	5,531250E+2	8,389747E-1	5,531250E+2	2,572683E-1	5,531250E+2	8,314872E-1	5,531250E+2	2,575741E-1
5,546875E+2	8,383955E-1	5,546875E+2	2,665370E-1	5,546875E+2	8,360147E-1	5,546875E+2	2,402589E-1	5,546875E+2	8,317936E-1	5,546875E+2	2,415898E-1	5,546875E+2	8,268966E-1	5,546875E+2	2,393352E-1
5,562500E+2	8,276133E-1	5,562500E+2	2,570799E-1	5,562500E+2	8,334396E-1	5,562500E+2	2,294054E-1	5,562500E+2	8,293304E-1	5,562500E+2	2,266942E-1	5,562500E+2	8,291713E-1	5,562500E+2	2,253574E-1
5,578125E+2	8,152958E-1	5,578125E+2	2,512791E-1	5,578125E+2	8,299501E-1	5,578125E+2	2,204785E-1	5,578125E+2	8,276870E-1	5,578125E+2	2,164227E-1	5,578125E+2	8,259996E-1	5,578125E+2	2,139672E-1
5,593750E+2	8,123688E-1	5,593750E+2	2,200804E-1	5,593750E+2	8,353026E-1	5,593750E+2	2,315780E-1	5,593750E+2	8,343102E-1	5,593750E+2	2,215155E-1	5,593750E+2	8,335135E-1	5,593750E+2	2,176142E-1
5,609375E+2	8,435990E-1	5,609375E+2	2,040279E-1	5,609375E+2	8,519375E-1	5,609375E+2	2,252064E-1	5,609375E+2	8,491981E-1	5,609375E+2	2,160896E-1	5,609375E+2	8,399126E-1	5,609375E+2	2,174088E-1
5,625000E+2	8,658485E-1	5,625000E+2	2,108011E-1	5,625000E+2	8,551961E-1	5,625000E+2	2,092344E-1	5,625000E+2	8,527931E-1	5,625000E+2	2,058878E-1	5,625000E+2	8,443645E-1	5,625000E+2	2,026512E-1
5,640625E+2	8,644159E-1	5,640625E+2	2,031436E-1	5,640625E+2	8,635411E-1	5,640625E+2	1,892267E-1	5,640625E+2	8,568336E-1	5,640625E+2	1,898517E-1	5,640625E+2	8,523501E-1	5,640625E+2	1,866351E-1
5,656250E+2	8,660231E-1	5,656250E+2	1,662326E-1	5,656250E+2	8,511104E-1	5,656250E+2	1,796337E-1	5,656250E+2	8,562574E-1	5,656250E+2	1,775837E-1	5,656250E+2	8,505857E-1	5,656250E+2	1,710478E-1
5,671875E+2	8,534365E-1	5,671875E+2	1,659688E-1	5,671875E+2	8,469014E-1	5,671875E+2	1,795822E-1	5,671875E+2	8,492378E-1	5,671875E+2	1,726627E-1	5,671875E+2	8,439047E-1	5,671875E+2	1,726622E-1
5,687500E+2	8,401685E-1	5,687500E+2	1,640662E-1	5,687500E+2	8,615190E-1	5,687500E+2	1,712059E-1	5,687500E+2	8,608790E-1	5,687500E+2	1,614886E-1	5,687500E+2	8,511265E-1	5,687500E+2	1,594844E-1
5,703125E+2	8,638945E-1	5,703125E+2	1,451504E-1	5,703125E+2	8,651483E-1	5,703125E+2	1,547883E-1	5,703125E+2	8,662331E-1	5,703125E+2	1,522904E-1	5,703125E+2	8,608122E-1	5,703125E+2	1,462603E-1
5,718750E+2	8,588009E-1	5,718750E+2	1,645513E-1	5,718750E+2	8,745044E-1	5,718750E+2	1,570070E-1	5,718750E+2	8,750916E-1	5,718750E+2	1,494739E-1	5,718750E+2	8,657561E-1	5,718750E+2	1,542887E-1
5,734375E+2	8,541541E-1	5,734375E+2	1,689580E-1	5,734375E+2	8,699170E-1	5,734375E+2	1,438396E-1	5,734375E+2	8,698590E-1	5,734375E+2	1,434078E-1	5,734375E+2	8,644227E-1	5,734375E+2	1,408072E-1
5,750000E+2	8,807099E-1	5,750000E+2	1,439320E-1	5,750000E+2	8,794424E-1	5,750000E+2	1,374673E-1	5,750000E+2	8,760056E-1	5,750000E+2	1,337887E-1	5,750000E+2	8,749503E-1	5,750000E+2	1,337043E-1
5,765625E+2	8,685931E-1	5,765625E+2	1,283144E-1	5,765625E+2	8,751911E-1	5,765625E+2	1,168387E-1	5,765625E+2	8,722801E-1	5,765625E+2	1,183068E-1	5,765625E+2	8,720322E-1	5,765625E+2	1,153172E-1
5,781250E+2	8,807299E-1	5,781250E+2	1,024245E-1	5,781250E+2	8,689859E-1	5,781250E+2	1,080718E-1	5,781250E+2	8,752550E-1	5,781250E+2	1,085960E-1	5,781250E+2	8,698058E-1	5,781250E+2	1,069892E-1
5,796875E+2	8,899791E-1	5,796875E+2	1,125460E-1	5,796875E+2	8,789916E-1	5,796875E+2	1,106823E-1	5,796875E+2	8,842081E-1	5,796875E+2	1,137838E-1	5,796875E+2	8,752793E-1	5,796875E+2	1,067776E-1
5,812500E+2	8,845661E-1	5,812500E+2	9,803356E-2	5,812500E+2	8,813344E-1	5,812500E+2	1,018014E-1	5,812500E+2	8,814230E-1	5,812500E+2	1,024976E-1	5,812500E+2	8,702368E-1	5,812500E+2	1,000139E-1
5,828125E+2	8,879676E-1	5,828125E+2	8,362137E-2	5,828125E+2	8,853543E-1	5,828125E+2	8,955778E-2	5,828125E+2	8,876668E-1	5,828125E+2	8,962256E-2	5,828125E+2	8,831080E-1	5,828125E+2	8,941210E-2
5,843750E+2	8,826998E-1	5,843750E+2	8,982484E-2	5,843750E+2	8,847469E-1	5,843750E+2	9,161915E-2	5,843750E+2	8,874275E-1	5,843750E+2	8,703019E-2	5,843750E+2	8,844608E-1	5,843750E+2	8,555285E-2
5,859375E+2	8,676845E-1	5,859375E+2	7,790016E-2	5,859375E+2	8,850648E-1	5,859375E+2	7,866183E-2	5,859375E+2	8,814764E-1	5,859375E+2	8,250841E-2	5,859375E+2	8,766269E-1	5,859375E+2	7,960677E-2
5,875000E+2	8,822638E-1	5,875000E+2	5,173957E-2	5,875000E+2	8,875092E-1	5,875000E+2	7,369043E-2	5,875000E+2	8,873112E-1	5,875000E+2	7,039527E-2	5,875000E+2	8,835147E-1	5,875000E+2	6,930716E-2
5,890625E+2	8,984411E-1	5,890625E+2	4,002564E-2	5,890625E+2	8,855253E-1	5,890625E+2	5,401687E-2	5,890625E+2	8,894385E-1	5,890625E+2	5,795625E-2	5,890625E+2	8,843971E-1	5,890625E+2	5,667882E-2
5,906250E+2	8,853247E-1	5,906250E+2	4,965035E-2	5,906250E+2	8,908893E-1	5,906250E+2	4,798596E-2	5,906250E+2	8,950373E-1	5,906250E+2	5,309715E-2	5,906250E+2	8,916695E-1	5,906250E+2	4,989379E-2
5,921875E+2	8,685027E-1	5,921875E+2	4,289271E-2	5,921875E+2	8,903156E-1	5,921875E+2	4,564319E-2	5,921875E+2	8,925180E-1	5,921875E+2	4,441434E-2	5,921875E+2	8,909495E-1	5,921875E+2	4,393948E-2
5,937500E+2	8,842219E-1	5,937500E+2	4,378005E-2	5,937500E+2	8,873673E-1	5,937500E+2	3,331572E-2	5,937500E+2	8,892418E-1	5,937500E+2	3,183968E-2	5,937500E+2	8,837903E-1	5,937500E+2	3,392519E-2
5,953125E+2	8,972490E-1	5,953125E+2	2,992953E-2	5,953125E+2	9,009965E-1	5,953125E+2	2,837295E-2	5,953125E+2	8,991340E-1	5,953125E+2	2,284218E-2	5,953125E+2	8,952260E-1	5,953125E+2	2,831022E-2
5,968750E+2	8,837670E-1	5,968750E+2	3,299889E-2	5,968750E+2	8,943428E-1	5,968750E+2	2,752918E-2	5,968750E+2	8,930760E-1	5,968750E+2	2,693747E-2	5,968750E+2	8,905908E-1	5,968750E+2	2,678957E-2
5,984375E+2	8,818981E-1	5,984375E+2	2,191328E-2	5,984375E+2	8,938641E-1	5,984375E+2	2,074772E-2	5,984375E+2	8,892250E-1	5,984375E+2	1,990638E-2	5,984375E+2	8,881703E-1	5,984375E+2	1,640525E-2
6,000000E+2	8,832786E-1	6,000000E+2	1,976985E-2	6,000000E+2	8,903098E-1	6,000000E+2	2,465927E-2	6,000000E+2	8,882513E-1	6,000000E+2	1,884430E-2	6,000000E+2	8,854505E-1	6,000000E+2	1,575754E-2
6,015625E+2	8,893570E-1	6,015625E+2	2,525651E-2	6,015625E+2	8,964998E-1	6,015625E+2	1,148158E-2	6,015625E+2	8,980566E-1	6,015625E+2	9,955924E-3	6,015625E+2	8,901494E-1	6,015625E+2	5,392153E-3
6,031250E+2	9,030122E-1	6,031250E+2	9,122949E-3	6,031250E+2	9,022735E-1	6,031250E+2	3,500342E-3	6,031250E+2	9,033098E-1	6,031250E+2	4,895588E-4	6,031250E+2	8,978307E-1	6,031250E+2	3,194900E-3
6,046875E+2	8,952008E-1	6,046875E+2	-6,448869E-3	6,046875E+2	9,003417E-1	6,046875E+2	-3,828138E-3	6,046875E+2	9,018685E-1	6,046875E+2	-8,129434E-3	6,046875E+2	8,937181E-1	6,046875E+2	-4,161589E-3
6,062500E+2	8,922785E-1	6,062500E+2	-6,599704E-3	6,062500E+2	8,970221E-1	6,062500E+2	-6,639471E-3	6,062500E+2	9,009814E-1	6,062500E+2	-9,389017E-3	6,062500E+2	8,937410E-1	6,062500E+2	-1,410838E-2
6,078125E+2	9,014837E-1	6,078125E+2	-2,110068E-2	6,078125E+2	8,961206E-1	6,078125E+2	-1,698368E-2	6,078125E+2	8,967735E-1	6,078125E+2	-1,825460E-2	6,078125E+2	8,948384E-1	6,078125E+2	-2,001550E-2
6,093750E+2	8,946936E-1	6,093750E+2	-3,430174E-2	6,093750E+2	8,952526E-1	6,093750E+2	-2,569877E-2	6,093750E+2	8,941210E-1	6,093750E+2	-2,865109E-2	6,093750E+2	8,886572E-1	6,093750E+2	-2,978245E-2
6,109375E+2	8,973888E-1	6,109375E+2	-3,004957E-2	6,109375E+2	8,995498E-1	6,109375E+2	-2,373481E-2	6,109375E+2	8,981106E-1	6,109375E+2	-2,941401E-2	6,109375E+2	8,932095E-1	6,109375E+2	-2,760605E-2
6,125000E+2	8,988686E-1	6,125000E+2	-2,747942E-2	6,125000E+2	9,022197E-1	6,125000E+2	-3,314903E-2	6,125000E+2	9,059556E-1	6,125000E+2	-3,383198E-2	6,125000E+2	8,999733E-1	6,125000E+2	-3,308517E-2
6,140625E+2	9,019652E-1	6,140625E+2	-4,150920E-2	6,140625E+2	9,043653E-1	6,140625E+2	-3,782170E-2	6,140625E+2	9,033046E-1	6,140625E+2	-4,090702E-2	6,140625E+2	9,005054E-1	6,140625E+2	-4,591468E-2
6,156250E+2	9,022616E-1	6,156250E+2	-5,208119E-2	6,156250E+2	8,985813E-1	6,156250E+2	-4,780632E-2	6,156250E+2	9,012949E-1	6,156250E+2	-4,619207E-2	6,156250E+2	9,009087E-1	6,156250E+2	-4,614612E-2
6,171875E+2	8,925227E-1	6,171875E+2	-5,223808E-2	6,171875E+2	8,999297E-1	6,171875E+2	-5,567816E-2	6,171875E+2	9,039856E-1	6,171875E+2	-5,690243E-2	6,171875E+2	9,008009E-1	6,171875E+2	-5,402508E-2
6,187500E+2	9,006271E-1	6,187500E+2	-5,749885E-2	6,187500E+2	9,032511E-1	6,187500E+2	-6,030028E-2	6,187500E+2	9,032785E-1	6,187500E+2	-6,107899E-2	6,187500E+2	8,987598E-1	6,187500E+2	-6,059232E-2
6,203125E+2	8,945144E-1	6,203125E+2	-6,548402E-2	6,203125E+2	9,025723E-1	6,203125E+2	-6,923517E-2	6,203125E+2	9,013068E-1	6,203125E+2	-6,895192E-2	6,203125E+2	8,952069E-1	6,203125E+2	-6,291224E-2
