Sample 1_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 2_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 3_Frequency [Hz]	Absorption Coefficient on Cavity	Sample 4_Frequency [Hz]	Absorption Coefficient on Cavity	
6,343750E+2	1,668197E-1	6,343750E+2	1,606139E-1	6,343750E+2	1,620001E-1	6,343750E+2	1,662189E-1
6,359375E+2	1,730551E-1	6,359375E+2	1,664764E-1	6,359375E+2	1,684459E-1	6,359375E+2	1,730838E-1
6,375000E+2	1,743730E-1	6,375000E+2	1,706853E-1	6,375000E+2	1,706905E-1	6,375000E+2	1,755170E-1
6,390625E+2	1,649269E-1	6,390625E+2	1,687502E-1	6,390625E+2	1,660554E-1	6,390625E+2	1,724515E-1
6,406250E+2	1,627923E-1	6,406250E+2	1,578322E-1	6,406250E+2	1,601366E-1	6,406250E+2	1,703843E-1
6,421875E+2	1,664200E-1	6,421875E+2	1,604891E-1	6,421875E+2	1,644909E-1	6,421875E+2	1,675025E-1
6,437500E+2	1,592305E-1	6,437500E+2	1,640502E-1	6,437500E+2	1,657102E-1	6,437500E+2	1,653460E-1
6,453125E+2	1,558011E-1	6,453125E+2	1,586811E-1	6,453125E+2	1,650124E-1	6,453125E+2	1,684944E-1
6,468750E+2	1,617087E-1	6,468750E+2	1,603355E-1	6,468750E+2	1,590970E-1	6,468750E+2	1,709434E-1
6,484375E+2	1,655964E-1	6,484375E+2	1,629475E-1	6,484375E+2	1,577681E-1	6,484375E+2	1,669823E-1
6,500000E+2	1,554222E-1	6,500000E+2	1,605511E-1	6,500000E+2	1,522701E-1	6,500000E+2	1,608992E-1
6,515625E+2	1,564401E-1	6,515625E+2	1,585942E-1	6,515625E+2	1,575276E-1	6,515625E+2	1,634552E-1
6,531250E+2	1,678563E-1	6,531250E+2	1,591409E-1	6,531250E+2	1,565837E-1	6,531250E+2	1,677812E-1
6,546875E+2	1,621870E-1	6,546875E+2	1,601284E-1	6,546875E+2	1,547488E-1	6,546875E+2	1,684481E-1
6,562500E+2	1,606744E-1	6,562500E+2	1,550908E-1	6,562500E+2	1,613126E-1	6,562500E+2	1,658163E-1
6,578125E+2	1,657898E-1	6,578125E+2	1,580736E-1	6,578125E+2	1,622153E-1	6,578125E+2	1,610335E-1
6,593750E+2	1,590889E-1	6,593750E+2	1,592589E-1	6,593750E+2	1,594495E-1	6,593750E+2	1,676020E-1
6,609375E+2	1,580373E-1	6,609375E+2	1,522152E-1	6,609375E+2	1,595526E-1	6,609375E+2	1,674526E-1
6,625000E+2	1,595661E-1	6,625000E+2	1,549487E-1	6,625000E+2	1,592771E-1	6,625000E+2	1,640292E-1
6,640625E+2	1,562257E-1	6,640625E+2	1,554984E-1	6,640625E+2	1,607852E-1	6,640625E+2	1,649058E-1
6,656250E+2	1,654366E-1	6,656250E+2	1,556074E-1	6,656250E+2	1,614525E-1	6,656250E+2	1,632379E-1
6,671875E+2	1,663689E-1	6,671875E+2	1,534454E-1	6,671875E+2	1,610707E-1	6,671875E+2	1,597553E-1
6,687500E+2	1,690428E-1	6,687500E+2	1,570450E-1	6,687500E+2	1,634256E-1	6,687500E+2	1,630082E-1
6,703125E+2	1,659677E-1	6,703125E+2	1,611267E-1	6,703125E+2	1,608453E-1	6,703125E+2	1,667674E-1
6,718750E+2	1,636162E-1	6,718750E+2	1,572590E-1	6,718750E+2	1,635115E-1	6,718750E+2	1,637075E-1
6,734375E+2	1,676356E-1	6,734375E+2	1,589203E-1	6,734375E+2	1,615019E-1	6,734375E+2	1,615057E-1
6,750000E+2	1,629873E-1	6,750000E+2	1,601932E-1	6,750000E+2	1,591547E-1	6,750000E+2	1,644990E-1
6,765625E+2	1,537788E-1	6,765625E+2	1,610782E-1	6,765625E+2	1,572034E-1	6,765625E+2	1,659298E-1
6,781250E+2	1,659861E-1	6,781250E+2	1,573711E-1	6,781250E+2	1,580390E-1	6,781250E+2	1,662900E-1
6,796875E+2	1,670367E-1	6,796875E+2	1,562136E-1	6,796875E+2	1,560927E-1	6,796875E+2	1,640656E-1
6,812500E+2	1,641518E-1	6,812500E+2	1,581070E-1	6,812500E+2	1,586201E-1	6,812500E+2	1,635581E-1
6,828125E+2	1,530212E-1	6,828125E+2	1,597856E-1	6,828125E+2	1,572154E-1	6,828125E+2	1,646607E-1
6,843750E+2	1,582664E-1	6,843750E+2	1,567525E-1	6,843750E+2	1,502485E-1	6,843750E+2	1,596882E-1
6,859375E+2	1,563526E-1	6,859375E+2	1,590331E-1	6,859375E+2	1,498120E-1	6,859375E+2	1,610570E-1
6,875000E+2	1,557501E-1	6,875000E+2	1,536601E-1	6,875000E+2	1,551929E-1	6,875000E+2	1,608027E-1
6,890625E+2	1,544216E-1	6,890625E+2	1,524961E-1	6,890625E+2	1,522507E-1	6,890625E+2	1,623536E-1
6,906250E+2	1,524260E-1	6,906250E+2	1,546476E-1	6,906250E+2	1,521391E-1	6,906250E+2	1,635538E-1
6,921875E+2	1,557860E-1	6,921875E+2	1,591505E-1	6,921875E+2	1,562524E-1	6,921875E+2	1,602102E-1
6,937500E+2	1,618855E-1	6,937500E+2	1,543503E-1	6,937500E+2	1,509227E-1	6,937500E+2	1,616454E-1
6,953125E+2	1,596003E-1	6,953125E+2	1,529167E-1	6,953125E+2	1,559331E-1	6,953125E+2	1,635752E-1
6,968750E+2	1,588368E-1	6,968750E+2	1,525992E-1	6,968750E+2	1,541330E-1	6,968750E+2	1,661071E-1
6,984375E+2	1,513581E-1	6,984375E+2	1,531706E-1	6,984375E+2	1,582390E-1	6,984375E+2	1,666691E-1
7,000000E+2	1,547137E-1	7,000000E+2	1,495410E-1	7,000000E+2	1,589955E-1	7,000000E+2	1,651929E-1
7,015625E+2	1,592141E-1	7,015625E+2	1,500950E-1	7,015625E+2	1,513538E-1	7,015625E+2	1,592430E-1
7,031250E+2	1,555314E-1	7,031250E+2	1,517816E-1	7,031250E+2	1,537888E-1	7,031250E+2	1,596838E-1
7,046875E+2	1,474728E-1	7,046875E+2	1,546944E-1	7,046875E+2	1,531187E-1	7,046875E+2	1,575647E-1
7,062500E+2	1,436623E-1	7,062500E+2	1,503235E-1	7,062500E+2	1,549726E-1	7,062500E+2	1,616205E-1
7,078125E+2	1,521519E-1	7,078125E+2	1,542438E-1	7,078125E+2	1,550051E-1	7,078125E+2	1,637081E-1
7,093750E+2	1,512380E-1	7,093750E+2	1,604141E-1	7,093750E+2	1,573278E-1	7,093750E+2	1,605329E-1
7,109375E+2	1,386233E-1	7,109375E+2	1,599651E-1	7,109375E+2	1,559173E-1	7,109375E+2	1,610433E-1
7,125000E+2	1,474472E-1	7,125000E+2	1,577297E-1	7,125000E+2	1,566961E-1	7,125000E+2	1,646774E-1
7,140625E+2	1,591343E-1	7,140625E+2	1,526044E-1	7,140625E+2	1,550330E-1	7,140625E+2	1,632549E-1
7,156250E+2	1,540687E-1	7,156250E+2	1,596362E-1	7,156250E+2	1,601098E-1	7,156250E+2	1,642069E-1
7,171875E+2	1,490536E-1	7,171875E+2	1,608938E-1	7,171875E+2	1,577406E-1	7,171875E+2	1,626315E-1
7,187500E+2	1,529130E-1	7,187500E+2	1,559829E-1	7,187500E+2	1,525485E-1	7,187500E+2	1,602388E-1
7,203125E+2	1,573522E-1	7,203125E+2	1,577925E-1	7,203125E+2	1,560452E-1	7,203125E+2	1,656274E-1
7,218750E+2	1,578640E-1	7,218750E+2	1,589911E-1	7,218750E+2	1,562285E-1	7,218750E+2	1,589927E-1
7,234375E+2	1,465816E-1	7,234375E+2	1,587013E-1	7,234375E+2	1,587179E-1	7,234375E+2	1,588804E-1
7,250000E+2	1,589835E-1	7,250000E+2	1,566681E-1	7,250000E+2	1,561446E-1	7,250000E+2	1,682244E-1
7,265625E+2	1,525408E-1	7,265625E+2	1,610542E-1	7,265625E+2	1,602584E-1	7,265625E+2	1,650661E-1
7,281250E+2	1,490372E-1	7,281250E+2	1,572882E-1	7,281250E+2	1,629810E-1	7,281250E+2	1,620954E-1
7,296875E+2	1,516261E-1	7,296875E+2	1,612921E-1	7,296875E+2	1,556846E-1	7,296875E+2	1,625090E-1
7,312500E+2	1,521397E-1	7,312500E+2	1,637777E-1	7,312500E+2	1,589758E-1	7,312500E+2	1,624491E-1
7,328125E+2	1,564042E-1	7,328125E+2	1,647374E-1	7,328125E+2	1,585456E-1	7,328125E+2	1,608656E-1
7,343750E+2	1,644879E-1	7,343750E+2	1,646742E-1	7,343750E+2	1,556714E-1	7,343750E+2	1,573994E-1
7,359375E+2	1,675751E-1	7,359375E+2	1,645036E-1	7,359375E+2	1,582799E-1	7,359375E+2	1,621841E-1
7,375000E+2	1,622508E-1	7,375000E+2	1,612413E-1	7,375000E+2	1,586910E-1	7,375000E+2	1,686700E-1
7,390625E+2	1,584669E-1	7,390625E+2	1,587559E-1	7,390625E+2	1,609967E-1	7,390625E+2	1,639796E-1
7,406250E+2	1,625596E-1	7,406250E+2	1,622350E-1	7,406250E+2	1,578668E-1	7,406250E+2	1,618613E-1
7,421875E+2	1,688243E-1	7,421875E+2	1,529736E-1	7,421875E+2	1,585680E-1	7,421875E+2	1,640399E-1
7,437500E+2	1,642451E-1	7,437500E+2	1,542126E-1	7,437500E+2	1,602089E-1	7,437500E+2	1,695996E-1
7,453125E+2	1,557187E-1	7,453125E+2	1,645735E-1	7,453125E+2	1,696829E-1	7,453125E+2	1,729420E-1
7,468750E+2	1,610500E-1	7,468750E+2	1,632563E-1	7,468750E+2	1,652906E-1	7,468750E+2	1,690527E-1
7,484375E+2	1,731838E-1	7,484375E+2	1,639710E-1	7,484375E+2	1,633075E-1	7,484375E+2	1,732398E-1
7,500000E+2	1,609954E-1	7,500000E+2	1,691686E-1	7,500000E+2	1,670414E-1	7,500000E+2	1,736198E-1
7,515625E+2	1,479332E-1	7,515625E+2	1,619371E-1	7,515625E+2	1,622103E-1	7,515625E+2	1,711279E-1
7,531250E+2	1,662337E-1	7,531250E+2	1,639008E-1	7,531250E+2	1,661538E-1	7,531250E+2	1,715770E-1
7,546875E+2	1,635120E-1	7,546875E+2	1,649362E-1	7,546875E+2	1,678127E-1	7,546875E+2	1,746681E-1
7,562500E+2	1,688571E-1	7,562500E+2	1,658292E-1	7,562500E+2	1,718218E-1	7,562500E+2	1,783399E-1
7,578125E+2	1,992554E-1	7,578125E+2	1,714238E-1	7,578125E+2	1,698024E-1	7,578125E+2	1,744655E-1
7,593750E+2	2,023856E-1	7,593750E+2	1,775618E-1	7,593750E+2	1,698654E-1	7,593750E+2	1,730337E-1
7,609375E+2	1,842426E-1	7,609375E+2	1,778965E-1	7,609375E+2	1,684304E-1	7,609375E+2	1,787523E-1
7,625000E+2	1,765183E-1	7,625000E+2	1,774637E-1	7,625000E+2	1,729534E-1	7,625000E+2	1,825811E-1
7,640625E+2	1,849178E-1	7,640625E+2	1,728798E-1	7,640625E+2	1,746873E-1	7,640625E+2	1,734551E-1
7,656250E+2	2,078110E-1	7,656250E+2	1,661046E-1	7,656250E+2	1,736860E-1	7,656250E+2	1,739224E-1
7,671875E+2	1,797069E-1	7,671875E+2	1,670158E-1	7,671875E+2	1,739819E-1	7,671875E+2	1,766884E-1
7,687500E+2	1,972992E-1	7,687500E+2	1,751043E-1	7,687500E+2	1,817219E-1	7,687500E+2	1,812575E-1
7,703125E+2	2,081503E-1	7,703125E+2	1,764094E-1	7,703125E+2	1,790774E-1	7,703125E+2	1,828925E-1
7,718750E+2	1,946779E-1	7,718750E+2	1,738490E-1	7,718750E+2	1,770914E-1	7,718750E+2	1,842959E-1
7,734375E+2	1,934618E-1	7,734375E+2	1,756040E-1	7,734375E+2	1,773096E-1	7,734375E+2	1,819102E-1
7,750000E+2	1,942507E-1	7,750000E+2	1,854331E-1	7,750000E+2	1,807532E-1	7,750000E+2	1,790999E-1
7,765625E+2	1,918772E-1	7,765625E+2	1,927401E-1	7,765625E+2	1,841058E-1	7,765625E+2	1,855136E-1
7,781250E+2	1,840042E-1	7,781250E+2	1,799032E-1	7,781250E+2	1,811320E-1	7,781250E+2	1,889106E-1
7,796875E+2	1,893398E-1	7,796875E+2	1,833251E-1	7,796875E+2	1,815372E-1	7,796875E+2	1,897683E-1
7,812500E+2	1,785708E-1	7,812500E+2	1,854154E-1	7,812500E+2	1,830592E-1	7,812500E+2	1,914982E-1
7,828125E+2	1,942574E-1	7,828125E+2	1,857084E-1	7,828125E+2	1,861753E-1	7,828125E+2	1,968199E-1
7,843750E+2	1,937499E-1	7,843750E+2	1,840143E-1	7,843750E+2	1,854748E-1	7,843750E+2	1,969873E-1
7,859375E+2	1,968226E-1	7,859375E+2	1,855366E-1	7,859375E+2	1,871582E-1	7,859375E+2	1,951446E-1
7,875000E+2	1,980554E-1	7,875000E+2	1,954222E-1	7,875000E+2	1,913444E-1	7,875000E+2	1,956158E-1
7,890625E+2	1,980100E-1	7,890625E+2	1,894162E-1	7,890625E+2	1,898388E-1	7,890625E+2	1,990155E-1
7,906250E+2	1,761547E-1	7,906250E+2	1,869353E-1	7,906250E+2	1,840743E-1	7,906250E+2	1,962413E-1
7,921875E+2	1,730202E-1	7,921875E+2	1,894651E-1	7,921875E+2	1,928959E-1	7,921875E+2	1,975704E-1
7,937500E+2	1,992766E-1	7,937500E+2	1,989448E-1	7,937500E+2	1,978905E-1	7,937500E+2	2,045833E-1
7,953125E+2	1,990354E-1	7,953125E+2	2,004790E-1	7,953125E+2	1,975182E-1	7,953125E+2	2,043463E-1
7,968750E+2	2,026816E-1	7,968750E+2	2,002187E-1	7,968750E+2	1,998861E-1	7,968750E+2	2,021175E-1
7,984375E+2	2,078186E-1	7,984375E+2	2,005639E-1	7,984375E+2	1,967093E-1	7,984375E+2	2,053065E-1
8,000000E+2	2,062346E-1	8,000000E+2	2,005897E-1	8,000000E+2	2,006707E-1	8,000000E+2	2,067550E-1
8,015625E+2	2,108731E-1	8,015625E+2	2,045289E-1	8,015625E+2	2,009949E-1	8,015625E+2	2,089176E-1
8,031250E+2	2,044907E-1	8,031250E+2	2,060347E-1	8,031250E+2	2,062459E-1	8,031250E+2	2,074055E-1
8,046875E+2	2,072330E-1	8,046875E+2	2,042702E-1	8,046875E+2	2,108693E-1	8,046875E+2	2,119353E-1
8,062500E+2	2,047141E-1	8,062500E+2	2,055808E-1	8,062500E+2	2,086874E-1	8,062500E+2	2,164068E-1
8,078125E+2	2,116928E-1	8,078125E+2	2,076458E-1	8,078125E+2	2,104442E-1	8,078125E+2	2,191349E-1
8,093750E+2	2,254232E-1	8,093750E+2	2,181110E-1	8,093750E+2	2,157001E-1	8,093750E+2	2,193869E-1
8,109375E+2	2,121729E-1	8,109375E+2	2,143431E-1	8,109375E+2	2,099806E-1	8,109375E+2	2,204097E-1
8,125000E+2	2,172473E-1	8,125000E+2	2,106232E-1	8,125000E+2	2,090987E-1	8,125000E+2	2,172064E-1
8,140625E+2	2,110302E-1	8,140625E+2	2,116616E-1	8,140625E+2	2,120629E-1	8,140625E+2	2,171921E-1
8,156250E+2	2,161328E-1	8,156250E+2	2,146712E-1	8,156250E+2	2,189067E-1	8,156250E+2	2,262920E-1
8,171875E+2	2,312247E-1	8,171875E+2	2,209373E-1	8,171875E+2	2,249858E-1	8,171875E+2	2,281291E-1
8,187500E+2	2,248933E-1	8,187500E+2	2,159157E-1	8,187500E+2	2,293637E-1	8,187500E+2	2,340319E-1
8,203125E+2	2,291092E-1	8,203125E+2	2,226789E-1	8,203125E+2	2,289443E-1	8,203125E+2	2,355922E-1
8,218750E+2	2,217484E-1	8,218750E+2	2,240391E-1	8,218750E+2	2,287571E-1	8,218750E+2	2,322289E-1
8,234375E+2	2,226348E-1	8,234375E+2	2,286807E-1	8,234375E+2	2,279367E-1	8,234375E+2	2,317915E-1
8,250000E+2	2,192751E-1	8,250000E+2	2,365992E-1	8,250000E+2	2,319361E-1	8,250000E+2	2,365250E-1
8,265625E+2	2,331429E-1	8,265625E+2	2,342185E-1	8,265625E+2	2,356953E-1	8,265625E+2	2,364765E-1
8,281250E+2	2,379988E-1	8,281250E+2	2,407548E-1	8,281250E+2	2,348122E-1	8,281250E+2	2,417476E-1
8,296875E+2	2,353221E-1	8,296875E+2	2,456381E-1	8,296875E+2	2,366475E-1	8,296875E+2	2,441604E-1
8,312500E+2	2,390502E-1	8,312500E+2	2,431687E-1	8,312500E+2	2,439219E-1	8,312500E+2	2,461013E-1
8,328125E+2	2,548198E-1	8,328125E+2	2,488420E-1	8,328125E+2	2,531632E-1	8,328125E+2	2,534540E-1
8,343750E+2	2,477469E-1	8,343750E+2	2,453260E-1	8,343750E+2	2,486067E-1	8,343750E+2	2,586018E-1
8,359375E+2	2,463620E-1	8,359375E+2	2,479401E-1	8,359375E+2	2,497257E-1	8,359375E+2	2,585913E-1
8,375000E+2	2,591301E-1	8,375000E+2	2,482222E-1	8,375000E+2	2,540452E-1	8,375000E+2	2,642409E-1
8,390625E+2	2,630197E-1	8,390625E+2	2,514056E-1	8,390625E+2	2,597549E-1	8,390625E+2	2,653190E-1
8,406250E+2	2,595617E-1	8,406250E+2	2,544282E-1	8,406250E+2	2,628618E-1	8,406250E+2	2,652229E-1
8,421875E+2	2,658100E-1	8,421875E+2	2,629944E-1	8,421875E+2	2,591618E-1	8,421875E+2	2,641980E-1
8,437500E+2	2,779496E-1	8,437500E+2	2,631128E-1	8,437500E+2	2,620271E-1	8,437500E+2	2,682521E-1
8,453125E+2	2,781888E-1	8,453125E+2	2,644665E-1	8,453125E+2	2,686705E-1	8,453125E+2	2,707035E-1
8,468750E+2	2,696231E-1	8,468750E+2	2,697192E-1	8,468750E+2	2,740977E-1	8,468750E+2	2,812127E-1
8,484375E+2	2,650815E-1	8,484375E+2	2,691764E-1	8,484375E+2	2,752068E-1	8,484375E+2	2,842049E-1
8,500000E+2	2,633846E-1	8,500000E+2	2,701070E-1	8,500000E+2	2,791297E-1	8,500000E+2	2,837150E-1
8,515625E+2	2,774836E-1	8,515625E+2	2,791488E-1	8,515625E+2	2,754011E-1	8,515625E+2	2,887959E-1
8,531250E+2	2,896121E-1	8,531250E+2	2,872094E-1	8,531250E+2	2,810065E-1	8,531250E+2	2,878522E-1
8,546875E+2	2,909555E-1	8,546875E+2	2,858603E-1	8,546875E+2	2,881172E-1	8,546875E+2	2,949722E-1
8,562500E+2	2,902933E-1	8,562500E+2	2,890566E-1	8,562500E+2	2,905847E-1	8,562500E+2	2,994618E-1
8,578125E+2	3,007465E-1	8,578125E+2	2,960041E-1	8,578125E+2	2,913688E-1	8,578125E+2	3,002068E-1
8,593750E+2	2,881901E-1	8,593750E+2	2,984128E-1	8,593750E+2	2,953547E-1	8,593750E+2	3,006175E-1
8,609375E+2	2,951980E-1	8,609375E+2	2,989006E-1	8,609375E+2	3,035610E-1	8,609375E+2	3,114946E-1
8,625000E+2	3,057420E-1	8,625000E+2	3,034404E-1	8,625000E+2	3,076439E-1	8,625000E+2	3,156114E-1
8,640625E+2	2,963063E-1	8,640625E+2	3,066948E-1	8,640625E+2	3,170524E-1	8,640625E+2	3,178108E-1
8,656250E+2	3,156843E-1	8,656250E+2	3,139075E-1	8,656250E+2	3,147767E-1	8,656250E+2	3,188453E-1
8,671875E+2	3,243614E-1	8,671875E+2	3,195555E-1	8,671875E+2	3,206900E-1	8,671875E+2	3,301624E-1
8,687500E+2	3,291906E-1	8,687500E+2	3,289716E-1	8,687500E+2	3,243414E-1	8,687500E+2	3,361098E-1
8,703125E+2	3,161454E-1	8,703125E+2	3,275980E-1	8,703125E+2	3,286214E-1	8,703125E+2	3,338132E-1
8,718750E+2	3,275890E-1	8,718750E+2	3,344899E-1	8,718750E+2	3,316899E-1	8,718750E+2	3,359560E-1
8,734375E+2	3,422816E-1	8,734375E+2	3,412055E-1	8,734375E+2	3,344800E-1	8,734375E+2	3,409495E-1
8,750000E+2	3,371652E-1	8,750000E+2	3,440872E-1	8,750000E+2	3,449484E-1	8,750000E+2	3,437184E-1
8,765625E+2	3,462170E-1	8,765625E+2	3,480818E-1	8,765625E+2	3,524451E-1	8,765625E+2	3,580913E-1
8,781250E+2	3,581518E-1	8,781250E+2	3,453003E-1	8,781250E+2	3,575197E-1	8,781250E+2	3,588095E-1
8,796875E+2	3,467460E-1	8,796875E+2	3,496591E-1	8,796875E+2	3,587993E-1	8,796875E+2	3,614230E-1
8,812500E+2	3,499506E-1	8,812500E+2	3,567724E-1	8,812500E+2	3,576080E-1	8,812500E+2	3,693233E-1
8,828125E+2	3,584898E-1	8,828125E+2	3,629478E-1	8,828125E+2	3,631845E-1	8,828125E+2	3,748123E-1
8,843750E+2	3,621749E-1	8,843750E+2	3,791330E-1	8,843750E+2	3,747575E-1	8,843750E+2	3,806108E-1
8,859375E+2	3,674204E-1	8,859375E+2	3,785925E-1	8,859375E+2	3,808357E-1	8,859375E+2	3,835104E-1
8,875000E+2	3,853465E-1	8,875000E+2	3,809295E-1	8,875000E+2	3,785766E-1	8,875000E+2	3,847270E-1
8,890625E+2	3,928853E-1	8,890625E+2	3,896522E-1	8,890625E+2	3,870505E-1	8,890625E+2	3,948357E-1
8,906250E+2	3,875501E-1	8,906250E+2	3,908076E-1	8,906250E+2	3,928863E-1	8,906250E+2	4,022730E-1
8,921875E+2	3,899979E-1	8,921875E+2	3,966157E-1	8,921875E+2	3,989044E-1	8,921875E+2	4,063063E-1
8,937500E+2	4,107531E-1	8,937500E+2	4,015944E-1	8,937500E+2	4,053823E-1	8,937500E+2	4,110705E-1
8,953125E+2	4,070039E-1	8,953125E+2	4,062027E-1	8,953125E+2	4,036524E-1	8,953125E+2	4,159777E-1
8,968750E+2	4,049157E-1	8,968750E+2	4,128391E-1	8,968750E+2	4,162212E-1	8,968750E+2	4,251118E-1
8,984375E+2	4,280081E-1	8,984375E+2	4,242793E-1	8,984375E+2	4,202183E-1	8,984375E+2	4,286502E-1
9,000000E+2	4,265597E-1	9,000000E+2	4,294232E-1	9,000000E+2	4,263845E-1	9,000000E+2	4,361564E-1
9,015625E+2	4,202244E-1	9,015625E+2	4,285365E-1	9,015625E+2	4,342478E-1	9,015625E+2	4,413859E-1
9,031250E+2	4,340571E-1	9,031250E+2	4,406500E-1	9,031250E+2	4,364459E-1	9,031250E+2	4,522329E-1
9,046875E+2	4,365645E-1	9,046875E+2	4,449902E-1	9,046875E+2	4,486112E-1	9,046875E+2	4,606000E-1
9,062500E+2	4,400649E-1	9,062500E+2	4,473069E-1	9,062500E+2	4,576440E-1	9,062500E+2	4,674358E-1
9,078125E+2	4,525317E-1	9,078125E+2	4,637636E-1	9,078125E+2	4,619366E-1	9,078125E+2	4,658410E-1
9,093750E+2	4,541325E-1	9,093750E+2	4,647096E-1	9,093750E+2	4,676101E-1	9,093750E+2	4,716009E-1
9,109375E+2	4,644974E-1	9,109375E+2	4,716794E-1	9,109375E+2	4,779036E-1	9,109375E+2	4,893270E-1
9,125000E+2	4,700820E-1	9,125000E+2	4,836234E-1	9,125000E+2	4,806497E-1	9,125000E+2	4,923564E-1
9,140625E+2	4,863325E-1	9,140625E+2	4,861962E-1	9,140625E+2	4,848517E-1	9,140625E+2	4,945986E-1
9,156250E+2	4,989111E-1	9,156250E+2	4,935286E-1	9,156250E+2	4,961927E-1	9,156250E+2	5,011398E-1
9,171875E+2	4,967334E-1	9,171875E+2	5,013554E-1	9,171875E+2	5,029045E-1	9,171875E+2	5,068830E-1
9,187500E+2	5,065867E-1	9,187500E+2	5,046401E-1	9,187500E+2	5,112111E-1	9,187500E+2	5,092172E-1
9,203125E+2	5,116654E-1	9,203125E+2	5,094225E-1	9,203125E+2	5,144823E-1	9,203125E+2	5,186687E-1
9,218750E+2	5,221883E-1	9,218750E+2	5,237258E-1	9,218750E+2	5,253065E-1	9,218750E+2	5,293268E-1
9,234375E+2	5,351162E-1	9,234375E+2	5,326009E-1	9,234375E+2	5,312002E-1	9,234375E+2	5,399106E-1
9,250000E+2	5,371185E-1	9,250000E+2	5,361614E-1	9,250000E+2	5,384661E-1	9,250000E+2	5,515922E-1
9,265625E+2	5,375946E-1	9,265625E+2	5,429048E-1	9,265625E+2	5,419172E-1	9,265625E+2	5,555247E-1
9,281250E+2	5,465317E-1	9,281250E+2	5,529072E-1	9,281250E+2	5,488871E-1	9,281250E+2	5,640061E-1
9,296875E+2	5,658414E-1	9,296875E+2	5,633435E-1	9,296875E+2	5,597611E-1	9,296875E+2	5,693905E-1
9,312500E+2	5,727615E-1	9,312500E+2	5,664420E-1	9,312500E+2	5,706949E-1	9,312500E+2	5,747125E-1
9,328125E+2	5,717026E-1	9,328125E+2	5,707715E-1	9,328125E+2	5,800012E-1	9,328125E+2	5,808673E-1
9,343750E+2	5,772789E-1	9,343750E+2	5,852997E-1	9,343750E+2	5,852192E-1	9,343750E+2	5,882754E-1
9,359375E+2	5,852500E-1	9,359375E+2	5,918412E-1	9,359375E+2	5,906859E-1	9,359375E+2	5,987923E-1
9,375000E+2	5,921761E-1	9,375000E+2	5,978375E-1	9,375000E+2	5,943829E-1	9,375000E+2	6,014465E-1
9,390625E+2	5,967193E-1	9,390625E+2	6,012311E-1	9,390625E+2	6,059393E-1	9,390625E+2	6,102504E-1
9,406250E+2	6,093623E-1	9,406250E+2	6,106674E-1	9,406250E+2	6,102915E-1	9,406250E+2	6,190724E-1
9,421875E+2	6,219336E-1	9,421875E+2	6,166095E-1	9,421875E+2	6,175737E-1	9,421875E+2	6,234456E-1
9,437500E+2	6,236317E-1	9,437500E+2	6,305102E-1	9,437500E+2	6,272468E-1	9,437500E+2	6,356666E-1
9,453125E+2	6,290441E-1	9,453125E+2	6,366438E-1	9,453125E+2	6,334713E-1	9,453125E+2	6,456739E-1
9,468750E+2	6,354027E-1	9,468750E+2	6,381758E-1	9,468750E+2	6,428913E-1	9,468750E+2	6,490672E-1
9,484375E+2	6,474601E-1	9,484375E+2	6,446017E-1	9,484375E+2	6,521295E-1	9,484375E+2	6,563065E-1
9,500000E+2	6,582086E-1	9,500000E+2	6,543452E-1	9,500000E+2	6,585851E-1	9,500000E+2	6,628860E-1
9,515625E+2	6,610980E-1	9,515625E+2	6,622975E-1	9,515625E+2	6,629708E-1	9,515625E+2	6,720081E-1
9,531250E+2	6,705998E-1	9,531250E+2	6,643644E-1	9,531250E+2	6,731023E-1	9,531250E+2	6,792425E-1
9,546875E+2	6,762000E-1	9,546875E+2	6,749935E-1	9,546875E+2	6,784967E-1	9,546875E+2	6,855835E-1
9,562500E+2	6,861821E-1	9,562500E+2	6,877534E-1	9,562500E+2	6,828135E-1	9,562500E+2	6,888969E-1
9,578125E+2	6,872266E-1	9,578125E+2	6,879461E-1	9,578125E+2	6,912011E-1	9,578125E+2	6,957934E-1
9,593750E+2	6,919459E-1	9,593750E+2	6,947045E-1	9,593750E+2	7,004484E-1	9,593750E+2	7,026540E-1
9,609375E+2	6,971176E-1	9,609375E+2	6,988454E-1	9,609375E+2	6,980088E-1	9,609375E+2	7,108008E-1
9,625000E+2	7,086245E-1	9,625000E+2	7,053547E-1	9,625000E+2	7,066180E-1	9,625000E+2	7,163424E-1
9,640625E+2	7,151268E-1	9,640625E+2	7,115431E-1	9,640625E+2	7,092028E-1	9,640625E+2	7,217200E-1
9,656250E+2	7,123169E-1	9,656250E+2	7,148231E-1	9,656250E+2	7,103160E-1	9,656250E+2	7,272501E-1
9,671875E+2	7,192413E-1	9,671875E+2	7,197133E-1	9,671875E+2	7,182287E-1	9,671875E+2	7,318258E-1
9,687500E+2	7,283938E-1	9,687500E+2	7,269500E-1	9,687500E+2	7,233694E-1	9,687500E+2	7,321999E-1
9,703125E+2	7,215905E-1	9,703125E+2	7,262560E-1	9,703125E+2	7,275791E-1	9,703125E+2	7,350444E-1
